,price,date,bathrooms,bedrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,yr_renovated,location
1946,930800.0,2014-09-05,2.5,5,4150.0,96574,2.0,Good,Exceptional-B,1988,0,KC
1947,930000.0,2014-07-29,3.0,4,2900.0,10400,1.0,Excellent,Superior,1959,0,KC
1948,215000.0,2014-08-28,1.5,4,1430.0,8775,1.0,Good,Excellent,1979,0,KC
1949,480000.0,2015-04-20,1.5,2,1008.0,26487,1.0,Very Good,Very Good,1943,2002,KC
1950,483945.0,2014-05-20,1.75,2,1480.0,5120,1.0,Very Good,Very Good,1951,0,KC
1951,347000.0,2014-06-09,1.75,3,1240.0,8050,1.0,Very Good,Excellent,1978,0,KC
1952,232500.0,2015-03-30,2.0,3,1370.0,9760,1.0,Very Good,Excellent,1979,0,KC
1953,390000.0,2014-05-20,2.25,4,1770.0,33132,1.0,Very Good,Superior,1965,0,KC
1954,550000.0,2014-09-18,2.25,3,2160.0,15360,1.0,Good,Superior,1965,2000,KC
1955,590000.0,2014-08-12,2.5,4,2340.0,8971,2.0,Good,Exceptional-A,1987,0,KC
1956,420850.0,2014-05-21,1.0,1,960.0,40946,1.0,Excellent,Good Quality,1945,0,KC
1957,345000.0,2015-02-05,2.5,4,2280.0,8190,1.0,Good,Excellent,1983,0,KC
1958,429800.0,2015-02-27,2.0,3,1970.0,7000,1.0,Good,Superior,1986,0,KC
1959,302000.0,2014-06-26,1.75,4,1530.0,17664,1.5,Good,Excellent,1968,0,KC
1960,800000.0,2014-11-04,1.5,4,1790.0,3952,1.5,Very Good,Superior,1932,0,KC
1961,250000.0,2014-12-15,2.5,3,1700.0,6000,2.0,Good,Superior,1997,0,KC
1962,605000.0,2014-07-29,2.0,3,2660.0,4500,1.0,Very Good,Excellent,1922,0,KC
1963,412000.0,2014-05-29,1.75,3,1950.0,52256,1.0,Very Good,Superior,1985,0,KC
1964,252000.0,2014-11-12,2.0,3,1340.0,5670,2.0,Good,Very Good,1994,0,KC
1965,375000.0,2014-09-19,1.0,3,1130.0,12500,1.5,Good,Excellent,1954,0,KC
1966,725000.0,2014-07-10,1.75,2,1950.0,2719,1.0,Excellent,Excellent,1919,0,KC
1967,471750.0,2014-10-13,3.5,5,3790.0,8200,1.0,Good,Superior,2001,0,KC
1968,490000.0,2014-12-08,2.25,4,2020.0,85813,2.0,Good,Excellent,1995,0,KC
1969,439000.0,2014-10-01,1.0,2,800.0,5100,1.0,Good,Excellent,1945,0,KC
1970,355000.0,2014-08-22,2.0,4,1770.0,8890,1.0,Excellent,Very Good,1949,0,KC
1971,250000.0,2015-05-05,0.75,1,940.0,87120,1.0,Good,Very Good,1944,0,KC
1972,780000.0,2015-03-26,2.25,4,2260.0,16188,1.0,Good,Exceptional-B,1984,0,KC
1973,409000.0,2014-11-05,1.0,2,890.0,3271,1.0,Very Good,Very Good,1918,0,KC
1974,420000.0,2014-06-10,1.0,2,860.0,3880,1.0,Very Good,Very Good,1916,0,KC
1975,200000.0,2014-11-13,0.75,1,680.0,9600,1.0,Good,Good Quality,1947,0,KC
1976,830000.0,2015-01-05,1.5,2,2130.0,35679,1.0,Very Good,Excellent,1963,0,KC
1977,695000.0,2014-05-29,2.5,3,2390.0,4555,2.0,Good,Exceptional-A,2006,0,KC
1978,815000.0,2014-05-21,2.75,4,3488.0,9614,2.0,Good,Exceptional-B,1998,0,KC
1979,210000.0,2014-11-13,1.75,3,1260.0,6223,1.0,Good,Excellent,1983,0,KC
1980,635000.0,2014-09-15,1.75,3,2940.0,6000,1.0,Very Good,Superior,1957,0,KC
1981,562500.0,2014-07-21,2.5,4,2440.0,7322,2.0,Good,Exceptional-A,1991,0,KC
1982,402500.0,2014-05-09,2.5,4,2600.0,11951,2.0,Good,Exceptional-B,1988,0,KC
1983,555000.0,2014-12-19,2.0,3,2080.0,7020,1.0,Very Good,Excellent,1951,0,KC
1984,310000.0,2014-09-09,1.0,3,1990.0,7173,1.0,Good,Excellent,1972,0,KC
1985,500000.0,2014-09-05,2.5,4,2840.0,18001,2.0,Good,Exceptional-A,1994,0,KC
1986,430000.0,2014-07-23,3.0,6,2630.0,8800,1.0,Good,Excellent,1959,0,KC
1987,1600000.0,2014-06-28,4.25,3,2820.0,7200,2.0,Very Good,Exceptional-B,1930,0,KC
1988,627500.0,2014-10-01,1.0,4,1560.0,4080,1.5,Good,Excellent,1923,0,KC
1989,335000.0,2014-11-24,2.5,4,2330.0,7050,2.0,Good,Superior,1998,0,KC
1990,962000.0,2015-03-17,2.25,4,3320.0,20100,1.0,Very Good,Superior,1981,0,KC
1991,299000.0,2014-07-25,1.75,3,1730.0,14270,1.0,Good,Excellent,1959,0,KC
1992,399950.0,2015-04-14,2.5,4,3110.0,5868,2.0,Good,Superior,2001,0,KC
1993,322000.0,2015-03-25,1.0,3,1230.0,9660,1.0,Good,Excellent,1968,0,KC
1994,430000.0,2014-06-23,1.5,2,950.0,4625,1.0,Very Good,Excellent,1949,0,KC
1995,307000.0,2014-05-08,1.75,3,1890.0,13860,1.0,Excellent,Excellent,1966,0,KC
1996,194000.0,2014-11-05,1.5,3,1010.0,5000,1.0,Good,Very Good,1943,0,KC
1997,180000.0,2014-11-14,1.0,3,1010.0,8581,1.0,Very Good,Very Good,1920,0,KC
1998,465000.0,2014-07-18,2.25,4,2340.0,13383,1.0,Good,Superior,1983,0,KC
1999,722500.0,2015-03-23,2.5,4,2460.0,9296,2.0,Good,Exceptional-A,1978,0,KC
2000,470450.0,2014-09-24,1.0,2,1010.0,3400,1.0,Good,Excellent,1921,0,KC
2001,280000.0,2015-01-27,2.5,3,1650.0,6000,2.0,Good,Excellent,1990,0,KC
2002,176250.0,2015-04-10,2.0,4,1440.0,6702,1.0,Very Good,Excellent,1966,0,KC
2003,560000.0,2014-06-17,1.0,5,1710.0,9100,1.5,Very Good,Excellent,1926,0,KC
2004,830000.0,2014-10-22,2.5,3,2760.0,11287,2.0,Good,Exceptional-B,1991,0,KC
2005,276900.0,2014-06-11,1.0,2,1350.0,10096,1.0,Very Good,Excellent,1952,0,KC
2006,625000.0,2014-10-01,1.75,3,1660.0,4800,2.0,Good,Excellent,1906,2014,KC
2007,1015000.0,2015-03-04,2.5,4,2960.0,4760,2.0,Good,Superior,1900,0,KC
2008,463500.0,2014-09-30,1.0,1,1090.0,8750,1.0,Very Good,Very Good,1924,0,KC
2009,485000.0,2014-09-05,2.5,3,3110.0,9015,2.0,Good,Exceptional-A,1990,0,KC
2010,272000.0,2014-06-17,2.0,3,1380.0,7476,1.0,Good,Excellent,1989,0,KC
2011,305000.0,2014-12-17,1.0,2,1290.0,3140,2.0,Good,Excellent,2008,0,KC
2012,760000.0,2014-06-26,2.5,3,1980.0,13964,1.0,Excellent,Excellent,1959,0,KC
2013,387500.0,2015-02-13,1.0,2,870.0,6126,1.0,Very Good,Excellent,1938,0,KC
2014,352000.0,2014-09-08,2.5,4,2470.0,5015,2.0,Good,Superior,2004,0,KC
2015,507000.0,2014-07-09,1.75,3,2140.0,40098,1.0,Excellent,Superior,1950,0,KC
2016,156000.0,2014-07-18,1.0,3,770.0,9750,1.0,Good,Very Good,1941,0,KC
2017,580000.0,2014-11-18,3.25,3,1490.0,857,3.0,Good,Superior,2001,0,KC
2018,630000.0,2014-07-14,2.5,4,2510.0,35020,1.0,Very Good,Superior,1977,0,KC
2019,275000.0,2014-12-18,1.5,5,1950.0,9000,1.0,Good,Excellent,1964,0,KC
2020,835000.0,2014-07-24,4.0,5,3600.0,14720,1.0,Excellent,Superior,1960,0,KC
2021,340000.0,2014-12-05,2.5,4,2380.0,7850,2.0,Good,Superior,1995,0,KC
2022,329350.0,2014-05-06,1.0,2,720.0,6687,1.0,Good,Very Good,1942,0,KC
2023,1480000.0,2014-07-28,3.5,3,4070.0,26000,2.0,Good,Exceptional-C,1991,0,KC
2024,475000.0,2015-03-25,1.0,3,1250.0,150117,1.0,Good,Excellent,1975,0,KC
2025,719950.0,2014-11-18,2.25,3,2190.0,2416,3.0,Good,Superior,2014,0,KC
2026,235000.0,2014-05-12,1.0,1,810.0,2451,1.0,Excellent,Excellent,1941,0,KC
2027,875000.0,2015-03-31,1.5,3,2440.0,5750,1.0,Good,Superior,1939,0,KC
2028,380000.0,2015-04-21,1.75,4,1740.0,9150,1.0,Good,Excellent,1974,0,KC
2029,325000.0,2015-03-09,2.25,3,1480.0,97138,1.5,Good,Excellent,1984,0,KC
2030,475000.0,2014-08-19,2.5,4,2120.0,57050,2.0,Good,Exceptional-A,1989,0,KC
2031,152900.0,2015-03-24,1.0,1,900.0,4368,1.0,Excellent,Very Good,1915,1950,KC
2032,210000.0,2014-08-05,2.0,2,1190.0,7570,1.0,Good,Very Good,1939,0,KC
2033,350000.0,2014-09-26,1.0,4,1010.0,6000,1.0,Good,Very Good,1925,0,KC
2034,505000.0,2015-03-23,2.5,3,2100.0,17882,2.0,Very Good,Superior,1985,0,KC
2035,464900.0,2014-06-27,2.25,4,2020.0,8424,1.0,Very Good,Excellent,1979,0,KC
2036,650000.0,2014-09-22,2.0,3,2520.0,5980,1.0,Good,Superior,1957,0,KC
2037,369950.0,2015-05-04,2.75,2,1370.0,1140,2.0,Good,Superior,2009,0,KC
2038,250000.0,2014-07-28,2.5,3,1530.0,2890,2.0,Good,Excellent,2001,0,KC
2039,320000.0,2015-04-29,2.5,3,1530.0,2890,2.0,Good,Excellent,2001,0,KC
2040,2532000.0,2015-03-25,4.25,4,5040.0,16048,1.0,Good,Exceptional-B,1950,0,KC
2041,340000.0,2014-09-03,2.25,4,2530.0,24700,2.0,Good,Excellent,1974,0,KC
2042,440000.0,2014-05-19,1.5,2,1010.0,1968,1.5,Excellent,Good Quality,1906,0,KC
2043,219950.0,2015-04-02,1.0,3,1200.0,7727,1.0,Very Good,Excellent,1959,0,KC
2044,940000.0,2014-09-15,3.0,4,2720.0,11740,1.0,Excellent,Exceptional-A,1957,0,KC
2045,399950.0,2014-07-22,1.5,4,1850.0,6125,1.5,Good,Very Good,1945,0,KC
2046,1568000.0,2015-01-02,2.75,3,2340.0,8828,1.0,Very Good,Exceptional-A,1954,0,KC
2047,528000.0,2015-04-01,1.75,4,1860.0,9750,1.0,Good,Excellent,1969,0,KC
2048,545000.0,2014-08-28,1.75,4,1940.0,8990,1.0,Very Good,Superior,1956,0,KC
2049,575000.0,2015-04-27,2.0,2,1680.0,6194,1.0,Good,Superior,2004,0,KC
2050,235000.0,2014-11-04,2.75,4,1770.0,10184,1.0,Good,Superior,1979,0,KC
2051,272000.0,2014-07-23,2.5,3,1790.0,6371,2.0,Good,Superior,1998,0,KC
2052,380000.0,2015-04-28,1.75,4,1720.0,9600,1.0,Very Good,Superior,1969,0,KC
2053,195000.0,2015-04-26,1.0,3,1280.0,6967,1.5,Good,Excellent,1949,0,KC
2054,297000.0,2014-10-14,2.5,3,1690.0,4988,2.0,Good,Excellent,2002,0,KC
2055,349000.0,2015-04-15,2.5,4,2190.0,7294,2.0,Good,Superior,2003,0,KC
2056,320000.0,2014-09-29,1.0,2,710.0,5200,1.0,Very Good,Very Good,1942,0,KC
2057,319990.0,2014-07-25,1.5,4,1890.0,10707,1.0,Good,Excellent,1962,0,KC
2058,439900.0,2014-06-02,2.0,2,1410.0,12282,1.5,Excellent,Superior,1909,1988,KC
2059,429000.0,2014-08-11,3.25,3,2210.0,3600,2.0,Good,Superior,1995,0,KC
2060,272500.0,2014-07-30,2.0,3,1540.0,6250,1.0,Good,Excellent,1998,0,KC
2061,400000.0,2014-09-16,2.0,4,1350.0,7255,1.0,Very Good,Excellent,1959,0,KC
2062,462000.0,2015-04-02,2.0,5,1380.0,4300,1.5,Good,Excellent,1916,0,KC
2063,510000.0,2015-03-10,1.0,2,890.0,6095,1.0,Good,Excellent,1947,0,KC
2064,550000.0,2014-06-23,2.5,3,1900.0,3255,2.0,Good,Superior,1988,2000,KC
2065,150000.0,2015-04-25,1.0,3,1240.0,5200,1.0,Good,Very Good,1969,0,KC
2066,460000.0,2014-06-26,2.5,3,1730.0,8490,1.0,Good,Excellent,1969,0,KC
2067,632500.0,2014-06-20,2.5,4,2090.0,10306,2.0,Good,Exceptional-B,1986,0,KC
2068,361000.0,2014-09-25,1.75,3,1650.0,11220,1.0,Very Good,Excellent,1969,0,KC
2069,437000.0,2014-08-01,2.25,3,1130.0,1221,2.0,Good,Superior,2004,0,KC
2070,370000.0,2015-05-05,2.75,6,3240.0,5750,1.0,Very Good,Very Good,1950,0,KC
2071,884250.0,2015-04-17,2.5,4,3840.0,12151,2.0,Good,Exceptional-B,1998,0,KC
2072,225000.0,2014-06-03,1.0,3,1200.0,9936,1.0,Very Good,Very Good,1969,0,KC
2073,235000.0,2014-08-05,1.0,2,870.0,5000,1.0,Good,Very Good,1949,0,KC
2074,767500.0,2014-07-20,3.5,6,2410.0,6000,2.0,Good,Exceptional-A,1916,1990,KC
2075,1200000.0,2014-05-12,1.75,3,1560.0,8078,1.5,Very Good,Very Good,1928,0,KC
2076,715000.0,2014-12-15,2.5,3,2410.0,46609,2.0,Good,Exceptional-A,1989,0,KC
2077,417000.0,2014-06-27,2.25,4,2300.0,7700,1.0,Good,Excellent,1959,0,KC
2078,199000.0,2014-07-18,1.0,3,1390.0,12145,1.0,Very Good,Excellent,1964,0,KC
2079,875000.0,2014-06-05,2.5,5,2920.0,5568,2.0,Good,Superior,1906,0,KC
2080,545000.0,2014-11-10,1.5,4,1370.0,3708,1.5,Good,Excellent,1926,0,KC
2081,192500.0,2014-05-20,1.0,2,950.0,7692,1.0,Good,Very Good,1926,0,KC
2082,822500.0,2015-02-10,2.5,3,3090.0,7708,2.0,Good,Exceptional-B,1999,0,KC
2083,800000.0,2014-12-08,2.5,4,2390.0,10000,1.0,Good,Exceptional-A,1975,0,KC
2084,1250000.0,2014-12-15,2.5,3,2070.0,4944,2.0,Good,Exceptional-A,1930,0,KC
2085,3850000.0,2014-11-14,4.25,4,5770.0,21300,2.0,Very Good,Exceptional-C,1980,0,KC
2086,295000.0,2014-10-01,2.5,3,1460.0,7936,2.0,Good,Excellent,1995,0,KC
2087,419000.0,2014-06-30,1.75,2,1510.0,4980,1.0,Good,Superior,2006,0,KC
2088,1195000.0,2014-09-10,3.25,5,5180.0,19606,1.0,Good,Exceptional-C,1993,0,KC
2089,750000.0,2014-12-22,2.75,4,3430.0,13907,2.0,Good,Exceptional-C,1995,0,KC
2090,502000.0,2015-04-28,1.5,4,1700.0,8400,1.0,Good,Excellent,1953,0,KC
2091,1025000.0,2014-06-04,1.75,3,2640.0,8000,1.0,Very Good,Exceptional-A,1960,0,KC
2092,398500.0,2015-03-13,1.0,3,1200.0,15960,1.5,Good,Very Good,1945,0,KC
2093,700000.0,2015-04-14,1.5,2,1850.0,4945,1.5,Very Good,Excellent,1907,1969,KC
2094,248000.0,2014-06-11,1.5,5,1510.0,9078,1.0,Very Good,Excellent,1959,0,KC
2095,800000.0,2014-08-26,2.0,4,2130.0,2800,1.0,Excellent,Excellent,1922,0,KC
2096,383000.0,2015-01-21,2.5,4,2640.0,8055,2.0,Good,Exceptional-A,2004,0,KC
2097,688000.0,2014-05-27,3.0,4,3000.0,4000,1.5,Good,Superior,1913,2014,KC
2098,521000.0,2014-10-08,2.0,3,1870.0,5455,1.0,Excellent,Excellent,1926,0,KC
2099,365000.0,2014-11-05,1.0,2,990.0,9223,1.0,Good,Excellent,1949,0,KC
2100,491000.0,2014-10-07,2.0,3,2005.0,7000,1.0,Good,Excellent,1980,0,KC
2101,643000.0,2014-11-22,2.75,3,2030.0,7700,1.0,Excellent,Superior,1965,0,KC
2102,279000.0,2015-02-02,2.5,3,1500.0,7350,1.0,Average,Excellent,1979,0,KC
2103,583500.0,2015-02-02,1.0,4,1530.0,3900,1.5,Very Good,Excellent,1908,0,KC
2104,310000.0,2014-07-23,2.5,3,1990.0,3600,2.0,Good,Excellent,2004,0,KC
2105,310000.0,2014-06-10,1.75,3,1420.0,7650,1.0,Very Good,Excellent,1984,0,KC
2106,280000.0,2015-03-23,1.0,3,1400.0,13975,1.0,Very Good,Very Good,1956,0,KC
2107,272000.0,2014-11-17,2.5,4,1870.0,5692,2.0,Good,Excellent,2004,0,KC
2108,870000.0,2014-07-07,3.0,4,3040.0,36246,1.5,Good,Exceptional-A,1923,2014,KC
2109,307000.0,2014-11-18,2.0,3,1790.0,7259,1.0,Good,Excellent,1980,0,KC
2110,490000.0,2014-07-17,1.5,2,1590.0,4500,1.0,Very Good,Excellent,1946,0,KC
2111,399950.0,2014-10-08,2.0,3,2050.0,9396,1.0,Excellent,Excellent,1960,0,KC
2112,1635000.0,2014-06-09,3.5,5,4220.0,26784,1.0,Good,Exceptional-B,1958,2006,KC
2113,989000.0,2014-07-09,4.5,5,4030.0,13474,2.0,Good,Exceptional-C,2000,0,KC
2114,264950.0,2014-06-18,1.75,4,1770.0,9011,1.0,Excellent,Excellent,1983,0,KC
2115,491500.0,2014-07-25,2.75,4,2100.0,7236,1.0,Good,Superior,1979,0,KC
2116,345000.0,2014-05-14,2.25,3,2120.0,15003,2.0,Good,Excellent,1984,0,KC
2117,339900.0,2015-01-19,1.75,4,2600.0,18042,1.0,Very Good,Superior,1969,0,KC
2118,852000.0,2015-04-27,3.0,3,2400.0,4000,2.0,Good,Excellent,1905,0,KC
2119,585000.0,2014-12-22,3.5,5,3180.0,40946,1.0,Good,Excellent,1968,0,KC
2120,723000.0,2015-02-11,2.0,4,2790.0,8793,1.0,Very Good,Superior,1977,0,KC
2121,594000.0,2015-01-26,2.25,3,2080.0,70567,2.0,Good,Superior,1990,0,KC
2122,405000.0,2014-12-01,1.5,2,1370.0,4102,2.0,Very Good,Excellent,1987,0,KC
2123,725500.0,2014-08-01,2.5,4,2790.0,74495,2.0,Good,Exceptional-A,1997,0,KC
2124,800000.0,2014-06-25,1.0,2,1740.0,5719,1.0,Good,Superior,1955,0,KC
2125,1325000.0,2014-07-29,3.75,3,6400.0,76665,1.0,Very Good,Exceptional-B,1966,0,KC
2126,180500.0,2014-10-15,2.5,3,1800.0,8518,2.0,Good,Excellent,1996,0,KC
2127,325000.0,2015-04-28,2.5,3,1800.0,8518,2.0,Good,Excellent,1996,0,KC
2128,235000.0,2014-06-17,1.75,3,1190.0,7280,1.0,Very Good,Excellent,1968,0,KC
2129,330000.0,2014-05-20,1.0,2,860.0,8308,1.0,Very Good,Excellent,1948,0,KC
2130,678500.0,2014-06-12,2.0,3,2460.0,6600,1.0,Very Good,Superior,1952,0,KC
2131,463000.0,2014-07-09,2.5,4,1980.0,6660,2.0,Very Good,Excellent,1974,0,KC
2132,250000.0,2014-09-12,1.0,2,670.0,4640,1.0,Good,Very Good,1943,0,KC
2133,655000.0,2014-07-16,2.0,3,1410.0,4800,1.5,Very Good,Superior,1927,0,KC
2134,239900.0,2014-05-16,2.25,4,1860.0,7000,1.0,Good,Superior,1979,0,KC
2135,185000.0,2014-11-17,1.0,3,980.0,9135,1.0,Good,Excellent,1955,0,KC
2136,1735000.0,2014-06-16,2.25,4,3040.0,5000,2.0,Very Good,Exceptional-A,1926,0,KC
2137,251700.0,2014-09-05,2.25,3,1810.0,11800,1.0,Good,Excellent,1977,0,KC
2138,400000.0,2015-02-09,2.0,4,1560.0,8250,1.0,Good,Superior,1964,0,KC
2139,735000.0,2014-09-04,1.75,4,2100.0,7960,1.0,Good,Superior,1955,0,KC
2140,1700000.0,2014-10-27,2.0,5,2500.0,15250,2.0,Excellent,Superior,1942,0,KC
2141,82500.0,2014-05-08,1.0,2,520.0,22334,1.0,Average,Good Quality,1951,0,KC
2142,765000.0,2014-07-08,4.0,4,3010.0,7221,2.0,Good,Exceptional-B,2004,0,KC
2143,292500.0,2014-09-23,1.75,4,2140.0,8162,1.0,Good,Excellent,1968,0,KC
2144,270000.0,2015-03-25,2.25,3,2390.0,7000,1.0,Very Good,Excellent,1970,0,KC
2145,415000.0,2014-12-24,1.0,2,1510.0,6807,1.0,Good,Excellent,1939,0,KC
2146,950000.0,2014-11-24,1.75,4,2210.0,19025,1.0,Very Good,Excellent,1952,0,KC
2147,353000.0,2014-09-16,2.75,3,2170.0,8396,2.0,Good,Excellent,1995,0,KC
2148,670950.0,2014-12-10,2.5,3,1790.0,2375,3.0,Good,Superior,2007,0,KC
2149,280950.0,2014-05-09,1.75,3,1390.0,8700,1.0,Very Good,Excellent,1912,0,KC
2150,585000.0,2014-05-27,1.75,3,1850.0,7735,1.0,Very Good,Superior,1983,0,KC
2151,525000.0,2014-12-11,1.5,2,1480.0,43645,1.0,Good,Superior,1974,2006,KC
2152,605000.0,2014-08-01,1.75,3,1850.0,8823,1.0,Very Good,Superior,1973,0,KC
2153,1010000.0,2014-11-19,3.5,4,3350.0,3752,2.0,Good,Exceptional-A,2007,0,KC
2154,245990.0,2014-09-26,1.0,3,1040.0,8410,1.0,Good,Excellent,1942,2014,KC
2155,535000.0,2015-02-03,2.25,4,2810.0,12607,2.0,Good,Exceptional-B,1985,0,KC
2156,410000.0,2014-06-30,1.5,1,1010.0,5750,1.0,Good,Excellent,1911,1948,KC
2157,550000.0,2015-04-24,2.5,3,2250.0,7752,2.0,Very Good,Superior,1988,0,KC
2158,665000.0,2014-09-11,1.75,3,1800.0,8000,1.0,Good,Superior,1972,0,KC
2159,455000.0,2015-04-27,1.0,3,2400.0,17239,1.0,Very Good,Excellent,1940,0,KC
2160,440000.0,2014-08-26,1.0,4,1780.0,4000,1.5,Good,Excellent,1922,0,KC
2161,332000.0,2014-07-08,2.25,3,2120.0,14915,1.0,Good,Exceptional-A,1979,0,KC
2162,280000.0,2014-06-11,2.5,3,1860.0,6607,2.0,Good,Excellent,1989,0,KC
2163,570000.0,2014-09-15,3.5,3,1460.0,1021,2.0,Good,Superior,2006,0,KC
2164,250000.0,2014-05-15,1.0,3,1230.0,10350,1.0,Very Good,Excellent,1957,0,KC
2165,238000.0,2015-05-01,1.0,2,1088.0,8453,1.0,Good,Very Good,1952,2009,KC
2166,265000.0,2014-11-03,1.0,3,800.0,5760,1.0,Good,Very Good,1949,0,KC
2167,306000.0,2015-03-05,1.0,3,1190.0,10350,1.0,Very Good,Excellent,1959,0,KC
2168,345000.0,2015-05-07,2.75,5,1940.0,4182,1.0,Good,Excellent,2002,0,KC
2169,765000.0,2014-09-04,2.5,4,3300.0,10764,1.0,Very Good,Exceptional-A,1971,0,KC
2170,346300.0,2015-04-30,2.5,4,2590.0,11018,2.0,Good,Superior,1998,0,KC
2171,342500.0,2014-06-12,2.0,3,2080.0,11375,1.0,Good,Superior,2002,0,KC
2172,501000.0,2015-04-24,2.25,4,2680.0,5439,2.0,Good,Excellent,2000,0,KC
2173,270000.0,2014-06-25,2.5,3,1670.0,8364,1.0,Very Good,Excellent,1990,0,KC
2174,638000.0,2015-04-22,1.0,3,1830.0,4400,1.5,Very Good,Superior,1930,0,KC
2175,460000.0,2014-09-12,1.75,3,1400.0,2003,1.0,Very Good,Superior,1908,2006,KC
2176,760000.0,2014-10-15,1.75,4,2770.0,8521,1.0,Very Good,Excellent,1953,0,KC
2177,1085000.0,2015-03-16,2.5,3,3630.0,11019,1.0,Very Good,Exceptional-A,1972,0,KC
2178,234000.0,2014-06-28,1.0,3,1040.0,8128,1.0,Good,Very Good,1983,0,KC
2179,1650000.0,2015-03-02,2.75,3,2690.0,8890,2.0,Very Good,Exceptional-B,1975,1991,KC
2180,488000.0,2014-05-06,2.0,5,2020.0,5000,1.5,Very Good,Excellent,1938,0,KC
2181,1550000.0,2015-02-26,2.5,5,2450.0,20805,2.0,Very Good,Exceptional-A,1963,0,KC
2182,499000.0,2015-03-27,3.0,4,2030.0,12675,2.0,Good,Excellent,1982,0,KC
2183,150000.0,2014-09-04,1.0,3,1450.0,6776,1.0,Good,Excellent,1952,0,KC
2184,333000.0,2015-03-26,2.5,4,2400.0,7270,2.0,Good,Superior,1993,0,KC
2185,700000.0,2015-02-18,2.75,4,2870.0,8625,1.0,Very Good,Superior,1959,0,KC
2186,275000.0,2014-09-18,1.0,4,1340.0,22500,1.5,Good,Excellent,1926,0,KC
2187,330000.0,2014-07-01,2.5,3,1680.0,11312,1.0,Good,Excellent,1959,0,KC
2188,360000.0,2014-11-24,2.0,4,1850.0,8827,1.0,Good,Excellent,1969,0,KC
2189,467000.0,2015-05-11,1.0,3,1220.0,8040,1.5,Good,Excellent,1965,0,KC
2190,568000.0,2014-10-29,2.5,3,2320.0,57063,1.0,Very Good,Exceptional-A,1979,0,KC
2191,605000.0,2014-11-03,2.25,5,3220.0,9603,2.0,Good,Superior,1972,0,KC
2192,750000.0,2014-10-02,2.75,4,3190.0,9023,2.0,Good,Exceptional-A,2005,0,KC
2193,760000.0,2014-10-14,2.75,3,3530.0,69834,2.0,Good,Exceptional-B,1994,0,KC
2194,265000.0,2014-08-04,1.75,3,2050.0,10519,1.0,Good,Excellent,1979,0,KC
2195,490000.0,2014-07-18,1.75,3,1720.0,12540,1.0,Very Good,Excellent,1956,0,KC
2196,360000.0,2014-06-19,2.5,4,2850.0,4650,2.0,Good,Superior,2004,0,KC
2197,311750.0,2015-02-06,2.25,4,2270.0,12000,1.0,Very Good,Excellent,1976,0,KC
2198,399000.0,2014-10-03,2.25,3,1880.0,12473,1.0,Good,Superior,1958,0,KC
2199,347000.0,2014-07-25,2.5,4,2770.0,9751,2.0,Good,Superior,1989,0,KC
2200,1680000.0,2014-09-04,3.75,4,4490.0,34982,2.0,Good,Exceptional-D,1998,0,KC
2201,585000.0,2014-09-03,2.5,4,3110.0,6479,2.0,Good,Exceptional-A,2005,0,KC
2202,340000.0,2014-09-12,2.5,4,2360.0,7475,2.0,Good,Superior,1992,0,KC
2203,612000.0,2015-04-15,2.5,3,2180.0,5496,2.0,Good,Superior,1994,0,KC
2204,230000.0,2014-06-28,1.75,2,1910.0,3376,2.0,Good,Superior,1980,0,KC
2205,604000.0,2014-05-09,2.5,4,2260.0,7753,2.0,Good,Exceptional-A,1989,0,KC
2206,250000.0,2014-07-03,1.75,3,1770.0,8868,1.0,Very Good,Excellent,1959,0,KC
2207,258500.0,2015-03-09,2.0,3,1460.0,7930,1.0,Good,Excellent,1989,0,KC
2208,783000.0,2015-03-24,2.75,4,2080.0,5000,1.0,Excellent,Superior,1940,0,KC
2209,1050000.0,2014-10-30,2.25,5,2960.0,7680,1.0,Excellent,Superior,1958,0,KC
2210,760000.0,2015-03-18,2.5,4,3220.0,4031,2.0,Good,Exceptional-A,2002,0,KC
2211,276000.0,2014-05-26,1.0,3,1140.0,5000,1.0,Good,Excellent,1960,0,KC
2212,550000.0,2015-03-23,2.0,4,1660.0,12377,1.0,Good,Superior,1966,0,KC
2213,398000.0,2015-04-28,1.0,4,1430.0,6240,1.5,Excellent,Excellent,1953,0,KC
2214,775000.0,2015-03-13,3.0,3,1820.0,4300,1.5,Very Good,Superior,1914,1983,KC
2215,1027500.0,2015-04-09,3.0,4,3540.0,10202,2.0,Good,Superior,1988,0,KC
2216,327000.0,2014-10-23,1.0,4,1620.0,6000,1.5,Excellent,Excellent,1905,0,KC
2217,564500.0,2015-04-21,2.75,4,3100.0,14568,2.0,Good,Superior,1995,0,KC
2218,782000.0,2014-10-17,1.75,4,1500.0,6820,1.5,Excellent,Excellent,1905,0,KC
2219,398000.0,2015-01-28,2.5,4,2820.0,5510,2.0,Good,Exceptional-A,2005,0,KC
2220,257000.0,2015-01-30,1.75,3,1850.0,10920,1.5,Good,Very Good,1915,0,KC
2221,235000.0,2014-06-25,2.0,4,1570.0,9415,2.0,Very Good,Excellent,1984,0,KC
2222,453000.0,2014-06-27,2.75,4,2300.0,37533,1.0,Excellent,Superior,1979,0,KC
2223,535000.0,2015-03-16,1.0,2,920.0,9000,1.0,Poor,Very Good,1954,0,KC
